Name,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Calibration Image,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Image X,Image Y,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD),Volume (ESD),Width
goal,71.5391198589458,18.38928093508012,34.74076078916754,9.425271098692333,7.207021783878977,-1.427550168088991,863.3602226314218,6.587193627030246,1.0867339744339393,1.741580274078302,50,60,9,50,49,62,42,24,55,16,72,464.625768498235,8.725733710259094,388.3449168418509,181.2315092806621,-1.529160678167834,643.8954945871965,02-03-2023 05:51:10,202.61681225481004,2.232818545998692,-4.665575644082745,13.487213404633387,3.6777799636524673,28.053322703014967,2,89,5.221101264892698,1.6421203176756505,58,19.316656399197228,8.357066378005298,1009.2617375117587,70,30,28,89,38,9.058162905044298,10.303748773054854,26,160.70831604028774,638.1605743467851,32.43203619542008,57.40694492738446,21.43120432621921,2,18,2,1.8612430982902417,36,54,13,86,10,48,-4.342622291186647,26-08-2023 21:12:26,05-01-2023 19:20:15,235.9510263685665,0f56b5e3-86f3-4c43-a9ca-bdb24252dde8,723.796899610147,148.41787664469834,59.45848543879758
unit,61.99056053935732,57.941574430464165,142.2033177112672,9.425271098692333,7.016983041580932,-1.427550168088991,51238.295265284694,46.710871709810796,1.0513192260145134,1.3771623177307264,56,60,99,2,43,35,35,7,22,54,76,30417.02383650304,39.77999438599319,392.0108817305795,163.49276364214137,-0.9623198294550577,37653.26813423419,17-05-2023 03:09:01,204.58058773514253,3.697538781118663,-4.665575644082745,33.49592045672344,43.093034484773284,128.80520568534507,36,17,8.332402326501892,1.6421203176756505,4,53.897577039100405,8.357066378005298,58611.79126744579,57,97,59,78,93,46.382042701378104,43.621403386073695,47,140.63398808467696,42167.98803531973,110.0643738994015,799.5840200503945,72.75696415118287,75,39,73,1.921004324930416,70,85,25,81,41,42,-3.432107556262872,25-09-2023 09:39:39,05-08-2023 05:46:18,214.3684946048117,af674678-e097-4f17-b57e-87e45c9d0602,43034.62888501975,2124.0217483812835,270.3097698740726
minute,64.36610605815402,43.02210495064324,73.55049135511345,9.425271098692333,7.086997315059159,-1.427550168088991,1963.4910875770306,31.575870988700487,1.0442362763306283,1.1822410852657441,85,85,37,80,31,54,74,51,85,76,0,4217.62451895565,19.86999076859052,392.15521105690743,165.9973006576151,-1.2827081352492355,1452.1377900596374,30-09-2023 06:36:51,204.65790173043123,6.377529080311972,-4.665575644082745,15.79446743657752,28.2252572992135,64.43951659741893,63,94,14.02513221652046,1.6421203176756505,84,23.30426881048606,8.357066378005298,816.1048262143318,42,85,44,38,63,13.36207279405904,13.914117860466229,5,145.628194877735,5841.7970315637085,60.12598195052363,98.18524557996132,39.850173213491026,31,80,85,2.399094138051811,89,26,93,71,57,75,-1.918524620285687,09-08-2023 13:27:20,02-03-2023 04:45:08,217.1913125422412,582e0bd6-9955-455b-8e16-d938059f097c,1647.8169931202333,249.57695521814756,135.60669717685084
develop,61.44949268800448,45.260531804031174,110.26824759687268,9.425271098692333,6.971973865773501,-1.427550168088991,10381.970531344059,33.84663484434569,0.9875726788595471,1.2161404300422627,76,72,4,52,91,62,17,24,37,40,35,9681.969147825164,26.693732500550453,393.1799492738355,160.57425356625873,-0.6912220322445994,7637.012123491074,06-01-2023 05:41:19,205.20683109698086,5.667555516563864,-4.665575644082745,22.634944160010807,30.455928553801893,98.86437290271932,33,81,12.517034322028666,1.6421203176756505,15,35.126621054252965,8.357066378005298,12249.815548683075,17,82,82,96,90,26.12217419943066,25.12087046127495,17,139.49647894526026,13418.261831110283,77.19021464711763,287.80925403330735,51.12829485030174,28,94,5,2.115228311510983,90,32,8,90,82,66,-2.3205700876546262,06-04-2023 14:06:00,01-05-2023 01:26:21,210.2924974036803,3cd6f1ad-0362-4694-a7e6-2b77b3ff9e75,8718.652300724243,738.5707898031714,207.65026553125438
pass,70.71978854118295,18.38928093508012,39.429668757172166,9.425271098692333,7.011982022046774,-1.4041851145954947,683.972454011478,6.587193627030246,1.0584021756983986,1.4703855158661527,37,55,51,23,76,54,99,9,2,70,63,469.58127918593675,8.761366826352878,397.062408152056,182.20434597262297,-0.9499972023091279,512.1031901360067,23-03-2023 05:51:27,207.2865775702464,3.0195460085303796,-4.665575644082745,12.980743007377356,3.6777799636524673,32.44942419583329,93,20,6.892236769599819,1.653643258112171,86,18.441326845499674,8.357066378005298,805.2102163729563,33,79,92,31,32,8.113402197699598,9.458546761262019,59,158.98580220059958,645.0315268285865,32.52416037526049,49.94856427551497,21.49009791179002,74,96,54,1.9807655515705904,1,93,29,41,49,90,-3.775028690195203,16-03-2023 04:54:31,02-12-2023 20:43:30,232.91301603231952,2826e7b2-065b-4aa0-af05-aae70252365a,573.1258221806801,128.4979025147783,68.65854819525383
present,70.16841463551862,17.639762441185518,36.24121133892902,9.438287508195032,7.091998334593319,-1.4041851145954947,628.014602661919,5.8268473586241605,1.0867339744339393,1.5551338778074495,38,2,27,3,45,9,14,71,7,21,94,390.05351391596827,8.146695573735078,398.505701415335,177.00898406449147,-1.2950307623951656,470.99216992414364,11-06-2023 23:49:27,208.05971752313323,2.443891767653535,-4.665575644082745,12.79941409971779,2.9308583670934567,29.46007518071683,54,61,5.669454692984853,1.653643258112171,59,18.127937252200553,8.365392931423159,749.4391480551247,32,40,55,30,31,7.775154537045324,9.155943571854708,63,157.82662622043208,534.7640830492993,30.724195630686207,47.49335484366327,20.474183560693493,46,52,62,1.9359446315904596,8,74,27,91,23,29,-3.999701157254316,02-04-2023 13:57:14,28-08-2023 18:48:43,225.81166687134208,6a768821-c33e-4149-91be-66cba24c5c95,526.1257963799319,121.94048601261004,62.40250552086357
analysis,71.27631547400298,19.13879942897472,38.98963277863635,9.425271098692333,6.986976924375978,-1.4158676413422429,366.56188655221706,7.347539895436331,0.9663238298078917,1.334788136760078,77,49,6,88,16,59,45,11,81,14,19,410.14436974653273,8.307044596157112,399.41497617120086,165.3349437609609,-0.8021256765579688,278.90852773266886,17-05-2023 09:59:51,208.54679569345197,4.094100591500489,-4.665575644082745,11.79272602615951,4.42470156021148,32.03686697881495,16,54,9.174763312614424,1.6478817878939107,27,16.388084682505422,8.357066378005298,687.6446876830923,74,94,30,40,55,5.897296834792279,7.475974141007217,69,160.15581160114246,562.6206097384895,31.44701611866486,34.879034384905225,20.73920469576215,90,20,66,2.174989538151157,38,33,82,74,39,56,-3.21925995589108,21-09-2023 19:33:25,23-10-2023 15:39:25,215.01407180126418,e19f141d-a9ec-4ba3-8ac2-d86705bb3887,306.5268642109876,88.2499372281366,67.79515769041716
attorney,66.33971545880291,19.13879942897472,44.87601570462368,9.425271098692333,6.921963670431911,-1.4158676413422429,350.71290884823776,7.347539895436331,0.930909081388466,1.2161404300422627,64,77,24,74,43,76,71,83,99,51,58,440.37415369403413,8.547568129790164,403.75928889367066,180.71404295515097,-0.3092205907207721,267.26462742178256,06-10-2023 19:42:10,210.87394695164127,5.616386250708144,-4.665575644082745,11.723946095667952,4.42470156021148,37.55566516056842,16,41,12.408342581885114,1.6478817878939107,81,16.269212767805758,8.357066378005298,694.4556418945011,13,64,18,74,83,5.768995997992382,7.361193620887203,14,149.7773948815121,604.5350403851389,31.85803169026056,34.033351136156305,21.13673639836514,34,4,94,2.219810458131288,51,69,51,42,73,46,-2.356044687716592,09-04-2023 13:58:45,20-04-2023 13:27:42,233.6598602399802,5885e551-c3bc-4292-bf57-e9eb6f140728,293.215017114693,85.99127154405643,79.34477493544532
early,70.52397350926478,19.13879942897472,36.42155395308305,9.412254689189634,7.212022803413136,-1.427550168088991,785.1743955587216,7.347539895436331,1.0867339744339393,1.665306748331135,85,32,23,14,51,13,4,6,61,59,9,494.8964587839604,8.948440685845254,407.237625658173,178.94430812190302,-1.529160678167834,586.4540625174083,15-04-2023 11:54:54,212.7372142380985,2.232818545998692,-4.665575644082745,13.50597156749472,4.42470156021148,29.629156007363687,16,54,5.221101264892698,1.6421203176756505,52,19.349076012297132,8.348739824587438,984.6431278568164,79,34,3,31,55,9.09315404235336,9.948972619956628,2,158.5741322263345,680.1317227615626,33.01312717595194,57.63064178673095,21.799289236036792,44,80,87,1.9359446315904596,2,10,80,56,44,50,-4.212548757626108,16-06-2023 17:17:45,16-05-2023 16:18:16,233.59656835797506,15b8d420-28af-45c6-9f88-fca04ede2d8d,658.1271892648675,139.92237926522256,62.756354088419585
report,60.722915859044974,19.878189294573453,36.37105802111992,9.425271098692333,7.242028920618091,-1.4041851145954947,974.2045492153522,8.09761121426936,1.0867339744339393,1.7076809293017834,62,45,53,56,19,17,79,9,72,62,97,550.9965797768106,9.331496683853448,410.6149318942459,183.84988888774828,-1.529160678167834,725.33041820669,01-04-2023 16:19:57,214.54636172785368,2.232818545998692,-4.665575644082745,13.768585847553403,5.161529621681856,29.581813375902566,30,52,5.221101264892698,1.653643258112171,15,19.80295059569586,8.357066378005298,1040.3996116902551,10,46,57,71,20,9.583029964680241,10.773305446273097,45,137.9689666723293,757.9160904800692,33.95562840047312,61.75539363224179,22.432395280923032,76,32,10,1.8911237116103288,3,10,5,38,13,14,-4.29532282443736,16-01-2023 19:28:28,16-01-2023 01:13:51,235.4700080653274,8cb818cc-8eff-4bfa-90a7-0a2b81b9438c,816.8970827599123,160.03178987187192,62.6572764895039
follow,65.08752985995778,27.342988348631845,58.32957472051385,9.425271098692333,7.041988139251728,-1.427550168088991,2760.028442548899,15.670249049611039,1.0442362763306283,1.4280113348955044,60,47,82,92,21,51,46,94,88,40,96,1891.462220800137,14.854629678390205,413.3860549597415,171.5031423610533,-1.085546100914357,2037.3365157074622,26-02-2023 07:47:53,216.03079043739635,3.3265616036646968,-4.665575644082745,16.73862830059802,12.600464982006066,50.169094828424065,36,86,7.544387210461135,1.6421203176756505,57,24.936056003181495,8.357066378005298,3142.5488541219925,45,62,30,54,39,15.123293371948543,15.729736996910102,96,147.14487373029058,2616.5087368073523,47.6963041474398,118.19793046003248,31.56090104439907,91,79,91,1.9807655515705904,14,53,21,11,79,52,-3.62130542326002,20-11-2023 21:52:06,07-03-2023 06:19:59,223.44455048434963,647fa08e-0008-42cf-a918-e533e35758f3,2316.843328693294,310.7795092383848,105.74187807512364
level,66.24696096999956,34.807787402690245,46.17448252653264,9.425271098692333,7.187017705742341,-1.4158676413422429,234.69642170823005,23.242886884952725,0.8671625342334994,1.1483417404892253,18,54,81,58,41,54,13,98,21,28,50,2033.9565281219761,15.255502234445293,414.97367754934845,158.99080661019474,-1.529160678167834,182.02982957496027,01-02-2023 07:44:30,216.88124438557185,7.119483435219905,-4.665575644082745,11.092421279336358,20.03940034233028,38.7730471124258,86,41,15.601162448601972,1.6478817878939107,97,15.177752460108813,8.357066378005298,129.27770270710394,21,92,54,32,90,4.590961041920597,6.307299754330703,14,149.58239331475494,2814.0810308123587,48.56794061823757,27.39882964919705,32.223453882070714,64,27,68,2.7277808845727702,29,27,92,58,63,67,-1.4928294195421037,15-06-2023 17:53:07,15-11-2023 01:48:13,207.0139779158137,4d611c86-b921-4633-a20f-60a4363f4413,195.7706414393303,68.2716749515306,81.89248462184858
them,68.44215053834532,48.238348523017834,87.60278784999498,9.425271098692333,7.036987119717569,-1.4041851145954947,494.57286031512757,36.86747001882392,0.7538353392913371,0.9957946889948914,52,57,83,50,29,39,78,76,92,63,47,6191.6650576793745,22.78299800925749,420.92004579405796,173.58335698960795,-1.073223473768427,372.95541485905864,12-09-2023 09:56:14,220.06658099146554,18.58139898690107,-4.665575644082745,12.33046002818443,33.423427869860674,77.61429460974215,80,0,39.94811224075775,1.653643258112171,59,17.31744692470282,8.357066378005298,468.4107182914492,19,52,62,68,34,6.900376104318751,8.37334911649097,27,154.1974303946741,8578.858778273572,67.5100892885016,41.333507180195355,44.664723833905,37,52,61,2.802482417872988,61,52,17,2,15,13,5.223694858856655,03-03-2023 07:58:36,18-01-2023 20:10:44,222.92555705190745,14b85d72-25d9-4968-ad96-c2c9f0da5913,414.0456292195212,105.48865661050343,163.1785775608151
brother,67.47853446022171,18.38928093508012,36.551400635273936,9.425271098692333,7.036987119717569,-1.4158676413422429,485.54620867797377,6.587193627030246,1.0584021756983986,1.4703855158661527,42,95,39,76,21,59,58,8,96,18,59,377.0336108355443,8.03979622545372,424.9324010659735,174.76318021177326,-1.073223473768427,366.32372960041084,08-11-2023 14:40:42,222.2159100604909,3.0451306414582393,-4.665575644082745,12.29919642341554,3.6777799636524673,29.75089420254942,21,23,6.946582639671595,1.6478817878939107,94,17.263414236202976,8.357066378005298,530.3801924761945,96,86,95,80,69,6.842057542136979,8.321176152800053,3,152.17158078447483,516.7116277079626,30.73836858143089,40.897025503421716,20.297502803981054,0,68,56,2.0255864715507212,7,23,68,46,35,81,-3.7632038235078813,05-02-2023 22:39:48,12-11-2023 07:58:03,225.17874805129063,deba1a4c-d8a3-4521-b7a3-8b2dc9aa7c88,406.4639789308001,104.3228936767846,63.011125057059914
series,66.06145199239288,23.615653135750584,46.74436518725936,9.412254689189634,6.97697488530766,-1.427550168088991,178.23366897105407,11.889067606726728,0.8600795845496143,1.1144423957127068,63,48,51,20,73,48,97,35,87,69,53,545.4800678791803,9.295863567759662,427.9200181209611,169.41257840598843,-0.7528351679742491,140.54786925995336,21-11-2023 16:26:36,223.81630976296665,8.194038018190014,-4.665575644082745,10.71725802210967,8.88604406938828,39.30734252462987,22,90,17.883688991616573,1.6421203176756505,22,14.529360198110629,8.348739824587438,207.20260281750504,75,78,30,59,88,3.8911382957393377,5.681224190039713,27,149.19239018124063,750.2672943210827,33.91310954823908,23.79239979485489,22.373501695352218,69,5,5,2.488735978012073,46,33,87,94,17,23,-0.8661114851140503,09-08-2023 13:47:58,03-07-2023 07:50:12,220.7862914401335,68e2ddbd-cae2-46ce-8906-02b3de866097,148.34653970155958,58.63955871167899,83.01064609532557
spend,64.96385720821999,38.54525124386738,78.34760489161049,9.412254689189634,7.041988139251728,-1.427550168088991,4884.357929609708,27.034343277410095,1.030070376962858,1.3008887919835592,91,2,54,25,32,24,24,85,46,7,42,4983.098982377884,21.090424994802675,428.17981090835127,172.5794723181164,-1.0978687280602868,3598.0353340673214,29-09-2023 00:08:56,223.95547495448625,4.413908503098736,-4.665575644082745,19.002113285865704,23.763914790036704,68.93706658622537,29,3,9.854086688511629,1.6421203176756505,13,28.848022650570538,8.348739824587438,5248.125450386023,52,36,76,79,14,19.345557273908803,19.26706393515419,27,146.88487164128105,6903.148524006124,63.19442578674672,174.2694578625656,41.867278519291375,31,64,78,2.14510892483107,17,0,19,79,64,78,-3.041886955581254,24-02-2023 02:24:01,17-04-2023 21:55:12,226.5838278318049,29ca2140-82e5-47f4-812e-17e1bf98533a,4101.106632111483,450.36504851454004,145.01906907384068
street,72.19355430772492,28.84202533642105,56.82912417075238,9.412254689189634,7.13700751040075,-1.427550168088991,3351.18176477254,17.190941586423207,1.0796510247500541,1.5212345330309307,7,88,22,8,70,22,63,85,63,13,2,2162.64202441193,15.602925116359701,429.781866430591,166.70105486031022,-1.4305796610003947,2471.6440452519755,07-11-2023 00:25:43,224.8136603021906,2.7125304133960624,-4.665575644082745,17.41392216360606,14.094308175124091,48.76234235072221,79,15,6.240086328738504,1.6421203176756505,62,26.103162074778222,8.348739824587438,3473.995846431364,0,88,74,82,24,16.382974315074804,16.85667301263388,92,162.08416042796313,2992.5070268049876,49.29784758158856,133.78578234181091,32.79766634138615,4,5,96,1.9658252449105469,53,72,85,27,22,36,-3.9051022237557422,06-09-2023 03:42:05,30-06-2023 15:50:25,218.67234258116164,c0fab0fc-23f5-41b0-9344-536d26b3b00a,2813.363847737993,352.41181800881753,102.79785799305763
back,49.07192145991408,194.53625562860736,516.075197966257,9.425271098692333,6.946968768102706,-1.4158676413422429,478743.4600065366,185.2788416520332,0.838830735497959,1.0466437061596694,88,28,76,35,27,82,53,25,69,65,20,824431.9563128403,122.47554856064599,430.402482533801,168.97790669255912,-0.5433505064934404,351732.0442931748,26-05-2023 14:04:57,225.14611048193197,11.986959849745222,-4.665575644082745,63.25887219670738,179.21444869010884,479.3300490234805,98,50,25.94046422975741,1.6478817878939107,32,105.33669649095637,8.357066378005298,474422.20850517484,32,62,55,85,10,101.90131389842462,93.24832644887283,41,113.47460320355653,1143091.6293514601,316.7059957568272,3527.2016663765176,209.43425286464753,73,14,17,2.3393329114116366,89,68,52,61,25,42,1.3569634521024403,21-02-2023 19:43:10,22-03-2023 05:46:10,219.40652841242132,842877a2-4aac-4ae9-b7e5-251f016ce8e3,402104.0586112612,9392.69936048474,1003.8803122457871
wear,72.10595284607733,26.593469854737247,53.3304774561643,9.425271098692333,7.242028920618091,-1.4158676413422429,4195.795583579946,14.909902781204957,1.0867339744339393,1.6992060931076536,56,48,52,23,69,65,45,42,77,39,77,2169.5610393343813,15.620741674406593,430.8932022433159,184.33630723372872,-1.529160678167834,3092.1635065747814,20-01-2023 10:18:54,225.4089780659135,2.232818545998692,-4.665575644082745,18.251786771412327,11.853543385447058,45.48217431377314,10,6,5.221101264892698,1.6478817878939107,65,27.55123812657417,8.357066378005298,4859.025991272156,7,40,78,93,51,17.945911781546286,18.254908439550427,20,161.8999922815814,3002.1004321569367,49.56713364573747,154.5513981143166,32.827113134171555,17,0,6,1.8612430982902417,83,1,75,22,8,20,-4.283497957750038,01-05-2023 23:02:08,27-10-2023 16:11:07,237.9510498399291,f969938f-4c23-411a-9999-f6b3d10da8cc,3522.770487168035,407.8729895804897,95.93319578247103
prevent,67.0508332062952,22.11661614796138,46.24661957219426,9.412254689189634,7.051990178320046,-1.427550168088991,1351.9323604928659,10.368375069914558,1.0584021756983986,1.4788603520602823,95,21,81,34,88,42,59,61,78,27,5,939.0574792196444,11.44275881241024,431.0952633001749,175.01156404801858,-1.1348366094980766,1002.8388519563534,05-02-2023 02:49:42,225.51721765931765,2.961980584442695,-4.665575644082745,14.593945013452117,7.392200876270255,38.84067944308454,91,55,6.7699585619383225,1.6421203176756505,96,21.22941357209187,8.348739824587438,1685.792215037713,52,58,85,17,18,11.122640006279012,12.150671687713276,61,151.27240689331688,1295.9732490962306,39.100409520791736,75.49365440869195,25.92184022599371,81,83,3,1.995705858230634,16,94,69,21,84,43,-3.7986784235698465,08-02-2023 18:13:21,25-05-2023 01:51:33,228.82436045478704,d0d32c80-6bb6-4717-af27-62a165f7ef52,1134.1576002304992,196.72417821067128,82.03402404887099
